date,real,pred
2025-07-23,3394.1000976562,3105.559574274251
2025-07-24,3371.0,3090.5999831696895
2025-07-25,3334.0,3062.472357335415
2025-07-28,3309.1000976562,3061.4887346515848
2025-07-29,3323.3999023438,3067.014247255299
2025-07-30,3295.8000488281,3058.2961415291243
2025-07-31,3293.1999511719,3044.8561520258245
2025-08-01,3347.6999511719,3050.020883867308
2025-08-04,3374.3999023438,3069.0157267643235
2025-08-05,3381.8999023438,3082.1257632335805
2025-08-06,3380.0,3102.8300227122454
2025-08-07,3400.3000488281,3110.19324708319
2025-08-08,3439.1000976562,3101.7199524521243
2025-08-11,3353.1000976562,3095.538863063919
2025-08-12,3348.8999023438,3072.428757295648
2025-08-13,3358.6999511718996,3063.8123595767024
2025-08-14,3335.1999511719,3052.580119235794
2025-08-15,3336.0,3052.8902973013537
2025-08-18,3331.6999511719,3073.6358913916324
2025-08-19,3313.3999023438,3078.8476975382696
2025-08-20,3343.3999023438005,3079.038843055859
2025-08-21,3336.8999023438,3075.5400242448086
2025-08-22,3374.3999023438,3080.8087059190275
2025-08-25,3373.8000488281,3095.1047845425846
2025-08-26,3388.6000976562,3099.4585279235043
2025-08-27,3404.6000976562,3112.654175734856
2025-08-28,3431.8000488281,3096.6135324658308
2025-08-29,3473.6999511719,3105.1761203473798
2025-09-02,3549.3999023438,3105.140616692961
2025-09-03,3593.1999511719,3117.043286515158
2025-09-04,3565.8000488281,3135.0763053393734
2025-09-05,3613.1999511719,3137.086295342574
2025-09-08,3638.1000976562,3152.719234919634
2025-09-09,3643.3000488281,3169.4166420543884
2025-09-10,3643.6000976562,3193.9886220753565
2025-09-11,3636.8999023438,3210.7788183048465
2025-09-12,3649.3999023438,3194.105401449839
2025-09-15,3682.1999511719,3219.8487083565747
2025-09-16,3688.8999023438,3254.1707665368363
2025-09-17,3681.8000488281,3264.8562668431923
2025-09-18,3643.6999511719,3262.0482765560982
2025-09-19,3671.5,3255.3033640783356
