date,real,pred
2025-08-11,3353.1000976562,3391.813
2025-08-12,3348.8999023438,3373.293
2025-08-13,3358.6999511718996,3346.6277
2025-08-14,3335.1999511719,3331.9722
2025-08-15,3336.0,3319.0586
2025-08-18,3331.6999511719,3313.1309
2025-08-19,3313.3999023438,3310.7556
2025-08-20,3343.3999023438005,3304.3245
2025-08-21,3336.8999023438,3311.382
2025-08-22,3374.3999023438,3317.2065
2025-08-25,3373.8000488281,3334.6558
2025-08-26,3388.6000976562,3349.0803
2025-08-27,3404.6000976562,3363.6467
2025-08-28,3431.8000488281,3378.283
2025-08-29,3473.6999511719,3399.4084
2025-09-02,3549.3999023438,3431.0793
2025-09-03,3593.1999511719,3482.8198
2025-09-04,3565.8000488281,3536.5615
2025-09-05,3613.1999511719,3557.8623
2025-09-08,3638.1000976562,3578.1995
2025-09-09,3643.3000488281,3600.2595
2025-09-10,3643.6000976562,3617.3457
2025-09-11,3636.8999023438,3626.8547
2025-09-12,3649.3999023438,3630.0034
2025-09-15,3682.1999511719,3636.4497
2025-09-16,3688.8999023438,3654.5376
2025-09-17,3681.8000488281,3672.09
2025-09-18,3643.6999511719,3678.8567
2025-09-19,3671.5,3661.5432
2025-09-22,3740.6999511719,3651.7173
2025-09-23,3780.6000976562,3673.9822
2025-09-24,3732.1000976562,3716.0437
2025-09-25,3736.8999023438,3724.2979
2025-09-26,3775.3000488281004,3717.184
2025-09-29,3820.8999023438,3722.185
2025-09-30,3840.8000488281,3747.0515
2025-10-01,3867.5,3777.016
2025-10-02,3839.6999511719,3808.4792
2025-10-03,3880.8000488281,3814.3943
2025-10-06,3948.5,3827.6199
2025-10-07,3976.6000976562,3865.9702
2025-10-08,4043.3000488281,3911.1694
2025-10-09,3946.3000488281,3970.5935
2025-10-10,3975.8999023438,3969.846
2025-10-13,4108.6000976562,3963.644
2025-10-14,4138.7001953125,4015.242
2025-10-15,4176.8999023438,4077.7285
2025-10-16,4280.2001953125,4136.101
2025-10-17,4189.8999023438,4214.9507
2025-10-20,4336.3999023438,4224.959
2025-10-21,4087.6999511719,4271.1465
2025-10-22,4044.3999023438,4199.1235
2025-10-23,4125.5,4100.958
2025-10-24,4118.3999023438,4069.7415
2025-10-27,4001.8999023438,4071.5774
2025-10-28,3966.1999511719,4033.9492
2025-10-29,3983.6999511719,3982.5952
2025-10-30,4001.3000488281,3953.1458
2025-10-31,3982.1999511719,3950.4124
2025-11-03,4000.3000488281,3947.222
2025-11-04,3947.6999511719,3949.3613
2025-11-05,3980.3000488281,3927.1243
2025-11-06,3979.8999023438,3921.0376
2025-11-07,3999.3999023438,3921.687
2025-11-10,4111.7998046875,3932.7678
2025-11-11,4106.7998046875,3991.3591
2025-11-12,4204.3999023438,4040.7222
2025-11-13,4186.8999023438,4110.828
2025-11-14,4087.6000976562,4154.1567
2025-11-17,4068.3000488281,4128.91
