date,real,pred
2025-11-10,4111.7998046875,4188.4976
2025-11-11,4106.7998046875,4189.4985
2025-11-12,4204.3999023438,4193.9595
2025-11-13,4186.8999023438,4207.572
2025-11-14,4087.6000976562,4223.329
2025-11-17,4068.3000488281,4233.7144
2025-11-18,4061.3000488281,4240.895
2025-11-19,4077.6999511719,4245.334
2025-11-20,4056.5,4249.0234
2025-11-21,4076.6999511718996,4250.193
2025-11-24,4091.8999023438,4251.5576
2025-11-25,4139.2001953125,4253.594
2025-11-26,4165.2001953125,4258.909
2025-11-28,4218.2998046875,4266.965
2025-12-01,4239.2998046875,4279.6987
2025-12-02,4186.6000976562,4295.2573
2025-12-03,4199.2998046875,4308.203
2025-12-04,4211.7998046875,4320.754
2025-12-05,4212.8999023438,4332.9873
2025-12-08,4187.2001953125,4344.379
2025-12-09,4206.7001953125,4352.962
2025-12-10,4196.3999023438,4361.14
2025-12-11,4285.5,4367.525
2025-12-12,4300.1000976562,4378.784
2025-12-15,4306.7001953125,4391.835
2025-12-16,4304.5,4405.864
2025-12-17,4347.5,4419.6855
2025-12-18,4339.5,4435.717
2025-12-19,4361.3999023438,4451.0767
2025-12-22,4444.6000976562,4467.0913
2025-12-23,4482.7998046875,4487.9893
2025-12-24,4480.6000976562,4512.1196
2025-12-26,4529.1000976562,4536.5757
2025-12-29,4325.100097656199,4563.6533
2025-12-30,4370.1000976562,4576.472
2025-12-31,4325.6000976562,4586.7886
2026-01-02,4314.3999023438,4590.485
2026-01-05,4436.8999023438,4589.975
2026-01-06,4482.2001953125,4595.0596
2026-01-07,4449.2998046875,4604.0225
2026-01-08,4449.7001953125,4612.3394
2026-01-09,4490.2998046875,4620.704
2026-01-12,4604.2998046875,4631.366
2026-01-13,4589.2001953125,4649.875
2026-01-14,4626.2998046875,4669.4707
2026-01-15,4616.2998046875,4692.066
2026-01-16,4588.3999023438,4714.1313
2026-01-20,4759.6000976562,4733.372
2026-01-21,4831.7998046875,4761.918
2026-01-22,4908.7998046875,4796.4824
2026-01-23,4976.2001953125,4837.6177
2026-01-26,5079.7001953125,4884.3657
2026-01-27,5079.899902343801,4938.424
2026-01-28,5301.6000976562,4993.0156
2026-01-29,5318.3999023438,5060.4585
2026-01-30,4713.8999023438,5129.82
2026-02-02,4622.5,5158.3374
2026-02-03,4903.7001953125,5165.4287
2026-02-04,4920.3999023438,5176.281
2026-02-05,4861.3999023438,5184.218
2026-02-06,4951.2001953125,5186.659
2026-02-09,5050.8999023438,5192.435
2026-02-10,5003.7998046875,5204.546
2026-02-11,5071.6000976562,5215.4746
2026-02-12,4923.7001953125,5230.7246
2026-02-13,5022.0,5237.0386
2026-02-17,4882.8999023438,5246.797
2026-02-18,4986.5,5246.8545
2026-02-19,4975.8999023438,5250.476
2026-02-20,5059.2998046875,5252.998
2026-02-23,5204.7001953125,5260.6367
2026-02-24,5155.7998046875,5278.986
2026-02-25,5206.3999023438,5297.747
2026-02-26,5176.5,5320.7524
2026-02-27,5230.5,5342.3823
2026-03-02,5294.3999023438,5366.4565
2026-03-03,5107.3999023438,5393.9917
2026-03-04,5120.200195312501,5409.511
2026-03-05,5065.2998046875,5421.373
2026-03-06,5146.1000976562,5425.8755
2026-03-09,5091.5,5431.7017
2026-03-10,5229.7001953125,5432.841
2026-03-11,5167.3999023438,5441.1016
2026-03-12,5115.7998046875,5446.686
2026-03-13,5052.5,5448.786
2026-03-16,4994.0,5445.199
2026-03-17,5001.0,5435.097
2026-03-18,4889.8999023438,5422.6226
2026-03-19,4600.7001953125,5401.7676
2026-03-20,4570.3999023438,5359.823
2026-03-23,4404.1000976562,5309.084
2026-03-24,4399.2998046875,5243.5127
2026-03-25,4549.7998046875,5173.8022
2026-03-26,4375.5,5113.6255
2026-03-27,4492.0,5047.868
2026-03-30,4526.0,4992.762
2026-03-31,4647.6000976562,4946.4336
2026-04-01,4783.2001953125,4915.5156
2026-04-02,4651.5,4902.7656
2026-04-06,4656.7998046875,4891.4307
2026-04-07,4657.1000976562,4885.04
2026-04-08,4749.5,4881.774
2026-04-09,4792.2001953125,4886.8364
2026-04-10,4761.8999023438,4898.1787
2026-04-13,4742.3999023438,4910.5854
2026-04-14,4825.0,4922.6865
2026-04-15,4800.0,4939.875
2026-04-16,4785.3999023438,4956.1953
2026-04-17,4857.6000976562,4971.1226
2026-04-20,4806.6000976562,4989.4556
2026-04-21,4698.3999023438,5004.4097
2026-04-22,4732.5,5010.6157
2026-04-23,4705.1000976562,5015.179
2026-04-24,4722.2998046875,5015.555
2026-04-27,4675.3999023438,5014.955
2026-04-28,4591.5,5010.1807
2026-04-29,4545.2001953125,4998.3228
2026-04-30,4614.7001953125,4980.821
2026-05-01,4629.8999023438,4965.5503
2026-05-04,4519.5,4951.7275
2026-05-05,4555.7998046875,4932.103
2026-05-06,4681.8999023438,4914.1255
2026-05-07,4699.7998046875,4905.2886
2026-05-08,4720.3999023438,4901.627
2026-05-11,4718.7001953125,4902.8003
2026-05-12,4677.6000976562,4906.716
2026-05-13,4697.7001953125,4909.638
2026-05-14,4678.1000976562,4914.0127
2026-05-15,4555.7998046875,4917.362
2026-05-18,4560.2998046875,4912.193
